plot,old_plot,year,month,day,date,survey_date,start_time1,start_time1.1,end_time1,end_time1.1,type,duration,region,region_code,subregion,subregion_code,zone,cluster,cluster_size,survey_method,Tylercomment,quality1,quality2,quality1_date,quality2_date,prop_surveyed,Selection_Method,Sighting_code,species,group,final_nests,final_centroids,final_decision_comment,Count_Nests_found,Count_Probable_nest,Count_Pairs,Count_Male,Count_Female,Count_Unknown_sex,Incidentals.Off_Plot_Birds_Seen_Y.N,GIS_UTM_ZONE,UTM_SW_Easting,UTM_SW_Northing,UTM_NW_Easting,UTM_NW_Northing,UTM_NE_Easting,UTM_NE_Northing,UTM_SE_Easting,UTM_SE_Northing,plot_area,snow_cover,habitat,X1.Region,X2.Zone,X3.Plot,X4.Area,X5.Land,X6.Elev,X7.Hab,X8.Pgood,X9.Pfair,X10.Ppoor,X12.UniqueZone,clusterID,surveyID,plotID,camp,number
PBP-INT1B16,PBP-INT-1B,2016,6,30,30-Jun-16,30-Jun-16,13:40,13:40,14:39,14:39,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,WRSA,Shorebirds,NA,NA,,1,0,0,0,0,0,yes,14,515969,8402189,515969,8402589,516269,8402589,516269,8402189,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:40.PBP-INT1B16.June 30, 2016",PBP-INT1B16.2016,PBP,2
PBP-INT1B18,PBP-INT1B18,2018,6,30,30-Jun-18,30-Jun-18,13:30,13:30,14:45,14:45,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,0,NA,01-May-18,,1,field selected,1,SAND,Shorebirds,NA,NA,,1,2,0,0,0,0,yes,14,516415,8402547,516415,8402947,516715,8402947,516715,8402547,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:30.PBP-INT1B18.June 30, 2018",PBP-INT1B18.2018,PBP,6
PBP-INT1B18,PBP-INT1B18,2018,6,30,30-Jun-18,30-Jun-18,13:30,13:30,14:45,14:45,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,0,NA,01-May-18,,1,field selected,1,LALO,Passerines,NA,NA,,0,0,1,1,1,0,yes,14,516415,8402547,516415,8402947,516715,8402947,516715,8402547,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:30.PBP-INT1B18.June 30, 2018",PBP-INT1B18.2018,PBP,6
PBP-INT1B18,PBP-INT1B18,2018,6,13,13-Jul-18,13-Jul-18,13:07,13:07,13:52,13:52,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,0,NA,01-May-18,,1,field selected,1,LALO,Passerines,NA,NA,,0,0,0,1,0,0,yes,14,516415,8402547,516415,8402947,516715,8402947,516715,8402547,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:07.PBP-INT1B18.July 13, 2018",PBP-INT1B18.2018,PBP,2
PBP-INT1B18,PBP-INT1B18,2018,6,13,13-Jul-18,13-Jul-18,13:07,13:07,13:52,13:52,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,0,NA,01-May-18,,1,field selected,1,SAND,Shorebirds,NA,NA,,1,1,0,0,0,0,yes,14,516415,8402547,516415,8402947,516715,8402947,516715,8402547,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:07.PBP-INT1B18.July 13, 2018",PBP-INT1B18.2018,PBP,4
PBP-INT1C15,PBP-IntC,2015,7,9,09-Jul-15,09-Jul-15,18:27,18:27,19:25,19:25,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,3,,01-Sep-19,1,field selected,1,SAND,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,14,516521.0904,8403198.091,516521.0904,8403598.091,516821.0904,8403598.091,516821.0904,8403198.091,0.12,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18:27.PBP-INT1C15.July 9, 2015",PBP-INT1C15.2015,PBP,2
PBP-INT2A17,PBP-INT2A17,2017,7,14,14-Jul-17,14-Jul-17,13:21,13:21,14:25,14:25,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,NA,,,1,GIS selected,1,LALO,Passerines,NA,NA,,0,0,0,2,0,0,yes,14,517707,8404627,517707,8405027,518007,8405027,518007,8404627,0.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:21.PBP-INT2A17.July 14, 2017",PBP-INT2A17.2017,PBP,4
PBP-INT2A17,PBP-INT2A17,2017,7,14,14-Jul-17,14-Jul-17,13:21,13:21,14:25,14:25,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,NA,,,1,GIS selected,1,PESA,Shorebirds,NA,NA,,0,0,0,0,1,0,yes,14,517707,8404627,517707,8405027,518007,8405027,518007,8404627,0.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:21.PBP-INT2A17.July 14, 2017",PBP-INT2A17.2017,PBP,2
PBP-INT2A17,PBP-INT2A17,2017,7,14,14-Jul-17,14-Jul-17,13:21,13:21,14:25,14:25,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,NA,,,1,GIS selected,1,SAND,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,14,517707,8404627,517707,8405027,518007,8405027,518007,8404627,0.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:21.PBP-INT2A17.July 14, 2017",PBP-INT2A17.2017,PBP,2
PBP-INT2A17,PBP-INT2A17,2017,7,14,14-Jul-17,14-Jul-17,13:21,13:21,14:25,14:25,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,NA,,,1,GIS selected,1,WRSA,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,14,517707,8404627,517707,8405027,518007,8405027,518007,8404627,0.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:21.PBP-INT2A17.July 14, 2017",PBP-INT2A17.2017,PBP,2
PBP-INT2A17,PBP-INT2A17,2017,7,14,14-Jul-17,14-Jul-17,13:21,13:21,14:25,14:25,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,NA,,,1,GIS selected,1,BBPL,Shorebirds,NA,NA,,0,0,0,1,0,0,yes,14,517707,8404627,517707,8405027,518007,8405027,518007,8404627,0.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:21.PBP-INT2A17.July 14, 2017",PBP-INT2A17.2017,PBP,2
PBP-INT2A18,PBP-INT2A18,2018,7,6,06-Jul-18,06-Jul-18,18:26,18:26,19:20,19:20,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,0,NA,01-May-18,,1,field selected,1,WRSA,Shorebirds,NA,NA,,1,0,0,0,0,1,yes,14,516500,8405521,516500,8405921,516800,8405921,516800,8405521,0.12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18:26.PBP-INT2A18.July 6, 2018",PBP-INT2A18.2018,PBP,4
PBP-INT2A18,PBP-INT2A18,2018,7,14,14-Jul-18,14-Jul-18,12:43,12:43,13:25,13:25,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,0,NA,01-May-18,,1,field selected,1,LALO,Passerines,NA,NA,,0,0,0,0,1,0,yes,14,516500,8405521,516500,8405921,516800,8405921,516800,8405521,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:43.PBP-INT2A18.July 14, 2018",PBP-INT2A18.2018,PBP,2
PBP-INT2B15,PBP-IntB,2015,7,11,11-Jul-15,11-Jul-15,14:35,14:35,15:55,15:55,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,field selected,1,BBSA,Shorebirds,NA,NA,,0,0,0,0,0,2,yes,14,517453.9087,8404768.312,517453.9087,8405168.312,517753.9087,8405168.312,517753.9087,8404768.312,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:35.PBP-INT2B15.July 11, 2015",PBP-INT2B15.2015,PBP,4
PBP-INT2B15,PBP-IntB,2015,7,11,11-Jul-15,11-Jul-15,14:35,14:35,15:55,15:55,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,field selected,1,LALO,Passerines,NA,NA,,1,0,0,1,0,1,yes,14,517453.9087,8404768.312,517453.9087,8405168.312,517753.9087,8405168.312,517753.9087,8404768.312,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:35.PBP-INT2B15.July 11, 2015",PBP-INT2B15.2015,PBP,6
PBP-INT2B17,PBP-INT2B17,2017,7,14,14-Jul-17,14-Jul-17,13:14,13:14,13:58,13:58,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,NA,,,1,GIS selected,1,WRSA,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,14,517545,8403893,517545,8404293,517845,8404293,517845,8403893,0.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:14.PBP-INT2B17.July 14, 2017",PBP-INT2B17.2017,PBP,2
PBP-INT2B18,PBP-INT2B18,2018,7,6,06-Jul-18,06-Jul-18,13:52,13:52,14:50,14:50,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,0,NA,01-May-18,,1,field selected,1,SAND,Shorebirds,NA,NA,,1,0,0,0,0,0,yes,14,516747,8404596,516747,8404996,517047,8404996,517047,8404596,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:52.PBP-INT2B18.July 6, 2018",PBP-INT2B18.2018,PBP,2
PBP-INT2B18,PBP-INT2B18,2018,7,14,14-Jul-18,14-Jul-18,12:45,12:45,13:27,13:27,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,0,NA,01-May-18,,1,field selected,1,SAND,Shorebirds,NA,NA,,1,0,0,0,0,1,yes,14,516747,8404596,516747,8404996,517047,8404996,517047,8404596,0.12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:45.PBP-INT2B18.July 14, 2018",PBP-INT2B18.2018,PBP,4
PBP-INT2C16,PBP-INT-2C,2016,6,30,30-Jun-16,30-Jun-16,13:00,13:00,14:26,14:26,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,BBPL,Shorebirds,NA,NA,,0,0,0,1,0,0,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:00.PBP-INT2C16.June 30, 2016",PBP-INT2C16.2016,PBP,2
PBP-INT2C16,PBP-INT-2C,2016,6,30,30-Jun-16,30-Jun-16,13:00,13:00,14:26,14:26,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,LALO,Passerines,NA,NA,,0,0,0,4,0,0,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:00.PBP-INT2C16.June 30, 2016",PBP-INT2C16.2016,PBP,8
PBP-INT2C16,PBP-INT-2C,2016,6,30,30-Jun-16,30-Jun-16,13:00,13:00,14:26,14:26,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,LTDU,Waterfowl,NA,NA,,0,0,1,3,0,0,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:00.PBP-INT2C16.June 30, 2016",PBP-INT2C16.2016,PBP,8
PBP-INT2C16,PBP-INT-2C,2016,7,8,08-Jul-16,08-Jul-16,12:50,12:50,13:58,13:58,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,LALO,Passerines,NA,NA,,0,0,0,1,1,0,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:50.PBP-INT2C16.July 8, 2016",PBP-INT2C16.2016,PBP,4
PBP-INT2C16,PBP-INT-2C,2016,7,8,08-Jul-16,08-Jul-16,12:50,12:50,13:58,13:58,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,LTJA,Gull,NA,NA,,0,0,0,0,0,2,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:50.PBP-INT2C16.July 8, 2016",PBP-INT2C16.2016,PBP,4
PBP-INT2C16,PBP-INT-2C,2016,7,8,08-Jul-16,08-Jul-16,12:50,12:50,13:58,13:58,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,REPH,Shorebirds,NA,NA,,0,0,0,1,1,4,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:50.PBP-INT2C16.July 8, 2016",PBP-INT2C16.2016,PBP,12
PBP-INT2C16,PBP-INT-2C,2016,7,8,08-Jul-16,08-Jul-16,12:50,12:50,13:58,13:58,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,SAND,Shorebirds,NA,NA,,0,0,0,4,0,0,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:50.PBP-INT2C16.July 8, 2016",PBP-INT2C16.2016,PBP,8
PBP-INT2C16,PBP-INT-2C,2016,7,8,08-Jul-16,08-Jul-16,12:50,12:50,13:58,13:58,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,WRSA,Shorebirds,NA,NA,,0,0,0,4,0,2,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:50.PBP-INT2C16.July 8, 2016",PBP-INT2C16.2016,PBP,12
PBP-INT2C16,PBP-INT-2C,2016,6,30,30-Jun-16,30-Jun-16,13:00,13:00,14:26,14:26,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,PESA,Shorebirds,NA,NA,,0,0,1,0,0,1,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:00.PBP-INT2C16.June 30, 2016",PBP-INT2C16.2016,PBP,4
PBP-INT2C16,PBP-INT-2C,2016,6,30,30-Jun-16,30-Jun-16,13:00,13:00,14:26,14:26,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,POJA,Gull,NA,NA,,1,0,0,0,0,0,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:00.PBP-INT2C16.June 30, 2016",PBP-INT2C16.2016,PBP,2
PBP-INT2C16,PBP-INT-2C,2016,6,30,30-Jun-16,30-Jun-16,13:00,13:00,14:26,14:26,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,REPH,Shorebirds,NA,NA,,0,0,0,0,5,1,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:00.PBP-INT2C16.June 30, 2016",PBP-INT2C16.2016,PBP,12
PBP-INT2C16,PBP-INT-2C,2016,6,30,30-Jun-16,30-Jun-16,13:00,13:00,14:26,14:26,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,SAND,Shorebirds,NA,NA,,0,0,0,1,0,0,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:00.PBP-INT2C16.June 30, 2016",PBP-INT2C16.2016,PBP,2
PBP-INT2C16,PBP-INT-2C,2016,6,30,30-Jun-16,30-Jun-16,13:00,13:00,14:26,14:26,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,WRSA,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,14,517477,8405138,517477,8405538,517777,8405538,517777,8405138,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13:00.PBP-INT2C16.June 30, 2016",PBP-INT2C16.2016,PBP,2
PBP-INT2D16,PBP-INT-2D,2016,7,2,02-Jul-16,02-Jul-16,11:50,11:50,13:00,13:00,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,POJA,Gull,NA,NA,,0,0,0,0,0,1,no,14,516971,8404101,516971,8404501,517271,8404501,517271,8404101,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:50.PBP-INT2D16.July 2, 2016",PBP-INT2D16.2016,PBP,2
PBP-INT2D16,PBP-INT-2D,2016,7,2,02-Jul-16,02-Jul-16,11:50,11:50,13:00,13:00,INTENSIVE,,North Archipelago,10,North Archipelago - rest,10.2,,NA,NA,rapid,,NA,1,,01-Sep-19,1,GIS selected,1,WRSA,Shorebirds,NA,NA,,0,0,0,1,0,0,no,14,516971,8404101,516971,8404501,517271,8404501,517271,8404101,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:50.PBP-INT2D16.July 2, 2016",PBP-INT2D16.2016,PBP,2
QMW-IntA,QMINT1-1,2005,6,22,22-Jun-05,22-Jun-05,10:00,10:00,12:20,12:20,INTENSIVE,0.097222222,Queen Maud Gulf,8,Queen Maud west,8.1,4443_QMG_W_R8,NA,NA,rapid,,NA,3,,30-Sep-19,1,field selected,1,AMGP,Shorebirds,NA,NA,,1,0,0,1,0,0,not recorded,13,590399,7497277,590399,7497875,590599,7497877,590599,7497278,0.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:00.QMW-IntA.June 22, 2005",QMW-IntA.2005,QMW,4
QMW-IntA,QMINT1-1,2005,6,22,22-Jun-05,22-Jun-05,10:00,10:00,12:20,12:20,INTENSIVE,0.097222222,Queen Maud Gulf,8,Queen Maud west,8.1,4443_QMG_W_R8,NA,NA,rapid,,NA,3,,30-Sep-19,1,field selected,1,LALO,Passerines,NA,NA,,1,0,4,0,0,0,not recorded,13,590399,7497277,590399,7497875,590599,7497877,590599,7497278,0.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:00.QMW-IntA.June 22, 2005",QMW-IntA.2005,QMW,10
QMW-IntA,QMINT1-1,2005,6,22,22-Jun-05,22-Jun-05,10:00,10:00,12:20,12:20,INTENSIVE,0.097222222,Queen Maud Gulf,8,Queen Maud west,8.1,4443_QMG_W_R8,NA,NA,rapid,,NA,3,,30-Sep-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,0,1,0,0,0,not recorded,13,590399,7497277,590399,7497875,590599,7497877,590599,7497278,0.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:00.QMW-IntA.June 22, 2005",QMW-IntA.2005,QMW,2
QMW-IntA,QMINT1-1,2005,6,22,22-Jun-05,22-Jun-05,10:00,10:00,12:20,12:20,INTENSIVE,0.097222222,Queen Maud Gulf,8,Queen Maud west,8.1,4443_QMG_W_R8,NA,NA,rapid,,NA,3,,30-Sep-19,1,field selected,1,SESA,Shorebirds,NA,NA,,2,0,0,0,0,2,not recorded,13,590399,7497277,590399,7497875,590599,7497877,590599,7497278,0.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:00.QMW-IntA.June 22, 2005",QMW-IntA.2005,QMW,8
QMW-IntB,QMINT1-2,2005,6,22,22-Jun-05,22-Jun-05,12:50,12:50,15:05,15:05,INTENSIVE,0.09375,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,DUNL,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,13,589833,7496896,589833,7497191,590232,7497185,590231,7496896,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:50.QMW-IntB.June 22, 2005",QMW-IntB.2005,QMW,2
QMW-IntB,QMINT1-2,2005,6,22,22-Jun-05,22-Jun-05,12:50,12:50,15:05,15:05,INTENSIVE,0.09375,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,LALO,Passerines,NA,NA,,0,0,1,2,2,0,yes,13,589833,7496896,589833,7497191,590232,7497185,590231,7496896,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:50.QMW-IntB.June 22, 2005",QMW-IntB.2005,QMW,10
QMW-IntB,QMINT1-2,2005,6,22,22-Jun-05,22-Jun-05,12:50,12:50,15:05,15:05,INTENSIVE,0.09375,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,0,0,2,0,0,yes,13,589833,7496896,589833,7497191,590232,7497185,590231,7496896,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:50.QMW-IntB.June 22, 2005",QMW-IntB.2005,QMW,4
QMW-IntB,QMINT1-2,2005,6,25,25-Jun-05,25-Jun-05,15:50,15:50,16:50,16:50,INTENSIVE,0.041666667,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,DUNL,Shorebirds,NA,NA,,0,0,0,0,0,2,not recorded,13,589833,7496896,589833,7497191,590232,7497185,590231,7496896,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:50.QMW-IntB.June 25, 2005",QMW-IntB.2005,QMW,4
QMW-IntB,QMINT1-2,2005,6,25,25-Jun-05,25-Jun-05,15:50,15:50,16:50,16:50,INTENSIVE,0.041666667,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,LALO,Passerines,NA,NA,,0,0,1,0,0,5,not recorded,13,589833,7496896,589833,7497191,590232,7497185,590231,7496896,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:50.QMW-IntB.June 25, 2005",QMW-IntB.2005,QMW,12
QMW-IntB,QMINT1-2,2005,6,25,25-Jun-05,25-Jun-05,15:50,15:50,16:50,16:50,INTENSIVE,0.041666667,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,0,0,0,0,2,not recorded,13,589833,7496896,589833,7497191,590232,7497185,590231,7496896,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:50.QMW-IntB.June 25, 2005",QMW-IntB.2005,QMW,4
QMW-IntC,QMINT1-3,2005,6,22,22-Jun-05,22-Jun-05,15:15,15:15,17:15,17:15,INTENSIVE,0.083333333,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,DUNL,Shorebirds,NA,NA,,1,0,0,0,0,2,yes,13,589442,7497302,589441,7497601,589842,7497602,589842,7497302,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:15.QMW-IntC.June 22, 2005",QMW-IntC.2005,QMW,6
QMW-IntC,QMINT1-3,2005,6,22,22-Jun-05,22-Jun-05,15:15,15:15,17:15,17:15,INTENSIVE,0.083333333,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,GWFG,Waterfowl,NA,NA,,1,0,1,0,0,0,yes,13,589442,7497302,589441,7497601,589842,7497602,589842,7497302,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:15.QMW-IntC.June 22, 2005",QMW-IntC.2005,QMW,4
QMW-IntC,QMINT1-3,2005,6,22,22-Jun-05,22-Jun-05,15:15,15:15,17:15,17:15,INTENSIVE,0.083333333,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,LALO,Passerines,NA,NA,,0,0,3,3,0,0,yes,13,589442,7497302,589441,7497601,589842,7497602,589842,7497302,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:15.QMW-IntC.June 22, 2005",QMW-IntC.2005,QMW,12
QMW-IntC,QMINT1-3,2005,6,22,22-Jun-05,22-Jun-05,15:15,15:15,17:15,17:15,INTENSIVE,0.083333333,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,PESA,Shorebirds,NA,NA,,0,0,0,0,1,0,yes,13,589442,7497302,589441,7497601,589842,7497602,589842,7497302,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:15.QMW-IntC.June 22, 2005",QMW-IntC.2005,QMW,2
QMW-IntC,QMINT1-3,2005,6,22,22-Jun-05,22-Jun-05,15:15,15:15,17:15,17:15,INTENSIVE,0.083333333,Queen Maud Gulf,8,Queen Maud west,8.1,4378_QMG_W_R8,NA,NA,rapid,,NA,1,,30-Sep-19,1,field selected,1,REPH,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,13,589442,7497302,589441,7497601,589842,7497602,589842,7497302,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:15.QMW-IntC.June 22, 2005",QMW-IntC.2005,QMW,2
